x,doi
http://vivo.ufl.edu/individual/n6290415306,10.1111/j.1439-0434.2010.01774.x
http://vivo.ufl.edu/individual/n7275259386,10.1016/j.aquatox.2009.01.013
http://vivo.ufl.edu/individual/n8540238071,10.1007/s12080-012-0167-z
http://vivo.ufl.edu/individual/n4691240137,10.1016/j.snb.2012.10.051
http://vivo.ufl.edu/individual/n7314784095,10.1063/1.2937126
http://vivo.ufl.edu/individual/n9192672466,10.1088/0004-637X/731/2/92
http://vivo.ufl.edu/individual/n6296320090,10.1109/TIT.2008.928234
http://vivo.ufl.edu/individual/n2630399463,10.1093/notesj/gjs267
http://vivo.ufl.edu/individual/n2732614450,10.1021/ma071403n
http://vivo.ufl.edu/individual/n3263592025,10.3389/fpsyg.2014.00360
http://vivo.ufl.edu/individual/n9602064328,10.1002/mrd.20830
http://vivo.ufl.edu/individual/n6416265540,10.1080/07060661.2010.484205
http://vivo.ufl.edu/individual/n1449956186,10.1016/j.apmr.2003.11.030
http://vivo.ufl.edu/individual/n4888042749,10.1074/jbc.M112.344028
http://vivo.ufl.edu/individual/n6109877692,10.1209/0295-5075/105/48005
http://vivo.ufl.edu/individual/n7296781960,10.1021/acsnano.5b03783
http://vivo.ufl.edu/individual/n3684918181,10.3184/175815513X13739097841679
http://vivo.ufl.edu/individual/n653726210,10.1128/IAI.69.11.6893-6901.2001
http://vivo.ufl.edu/individual/n3194488792,10.1149/1.3121209
http://vivo.ufl.edu/individual/n194553539,10.1007/s11002-008-9043-4
http://vivo.ufl.edu/individual/n763658034,10.1161/CIRCRESAHA.109.208926
http://vivo.ufl.edu/individual/n8866758291,10.1016/j.exger.2012.05.010
http://vivo.ufl.edu/individual/n1576717312,10.1016/j.autneu.2010.03.009
http://vivo.ufl.edu/individual/n3209141105,10.1080/01431160902882561
http://vivo.ufl.edu/individual/n2835439145,10.1016/j.leukres.2012.01.020
http://vivo.ufl.edu/individual/n1274706942,10.1002/hep.20884
http://vivo.ufl.edu/individual/n9160880931,10.1007/s00227-011-1803-7
http://vivo.ufl.edu/individual/n4462365648,10.1103/PhysRevLett.112.231801
http://vivo.ufl.edu/individual/n2359227708,10.1016/j.radonc.2014.05.011
http://vivo.ufl.edu/individual/n4574051452,10.1103/PhysRevLett.113.242001
http://vivo.ufl.edu/individual/n1565636828,10.2215/CJN.00350106
http://vivo.ufl.edu/individual/n1991362521,10.1038/onc.2010.137
http://vivo.ufl.edu/individual/n4551178252,10.1002/jbm.b.33362
http://vivo.ufl.edu/individual/n8130718346,10.1002/jbm.b.33362
http://vivo.ufl.edu/individual/n7272556102,10.1109/TAP.2014.2323409
http://vivo.ufl.edu/individual/n108168966,10.1016/j.chom.2007.09.009
http://vivo.ufl.edu/individual/n7720022607,10.1080/10548400902976430
http://vivo.ufl.edu/individual/n8615117425,10.1044/2015\_AJSLP-15-0004
http://vivo.ufl.edu/individual/n7709680764,10.1007/s10928-013-9305-5
http://vivo.ufl.edu/individual/n8845128190,10.1017/S0008938910000269
http://vivo.ufl.edu/individual/n8740660776,10.1016/j.bjoms.2010.03.008
http://vivo.ufl.edu/individual/n7236954311,10.1063/1.3086394
http://vivo.ufl.edu/individual/n1607469190,10.1371/journal.pone.0142318
http://vivo.ufl.edu/individual/n6327201265,10.1001/jama.2010.2013
http://vivo.ufl.edu/individual/n7042042486,10.1124/jpet.114.215236
http://vivo.ufl.edu/individual/n7134571221,10.1080/13557850802307809
http://vivo.ufl.edu/individual/n1080039900,10.1111/j.1530-0277.2007.00526.x
http://vivo.ufl.edu/individual/n8709505969,10.1057/palgrave.jors.2602403
http://vivo.ufl.edu/individual/n4342174963,10.1080/01973533.2012.655998
http://vivo.ufl.edu/individual/n1470931773,10.1007/s12228-010-9144-2
http://vivo.ufl.edu/individual/n1243661611,10.1016/j.ajog.2008.09.008
http://vivo.ufl.edu/individual/n3241037153,10.1016/j.postharvbio:2010.07.013
http://vivo.ufl.edu/individual/n5394782929,10.3109/03630269.2014.971960
http://vivo.ufl.edu/individual/n9563189233,10.3109/03630269.2014.971960
http://vivo.ufl.edu/individual/n1943296129,10.1016/j.osn.2010.02.001
http://vivo.ufl.edu/individual/n1324304356,10.1890/09-0276.1
http://vivo.ufl.edu/individual/n1106419282,10.1002/cne.10868
http://vivo.ufl.edu/individual/n5115488560,10.1016/j.ijmultiphaseflow.2007.09.006
http://vivo.ufl.edu/individual/n8644616100,10.1016/j.landurbplan.2014.08.001
http://vivo.ufl.edu/individual/n8900871259,10.1182/blood-2007-11-125542
http://vivo.ufl.edu/individual/n913507536,10.1111/j.1654-1103.2011.01357.x
http://vivo.ufl.edu/individual/n178643751,10.1103/PhysRevD.88.072003
http://vivo.ufl.edu/individual/n8824103718,10.1021/jp209131c
http://vivo.ufl.edu/individual/n2145180151,10.1016/j.apmr.2009.12.010
http://vivo.ufl.edu/individual/n9022596967,10.1016/j.apmr.2009.12.010
http://vivo.ufl.edu/individual/n8382094558,10.1088/0004-637X/777/2/168
http://vivo.ufl.edu/individual/n4979375642,10.1002/cplu.201300057
http://vivo.ufl.edu/individual/n2856826495,10.1007/s10840-012-9718-x
http://vivo.ufl.edu/individual/n2922878987,10.1159/000320268
http://vivo.ufl.edu/individual/n247002405,10.1111/j.1440-1754.2009.01588.x
http://vivo.ufl.edu/individual/n5522736947,10.1111/j.1440-1754.2009.01588.x
http://vivo.ufl.edu/individual/n1167812726,10.1006/bulm.2000.0181
http://vivo.ufl.edu/individual/n1913592448,10.1007/s00125-005-1763-x
http://vivo.ufl.edu/individual/n7369443680,10.1117/1.2965547
http://vivo.ufl.edu/individual/n3940859040,10.1088/0004-637X/790/1/54
http://vivo.ufl.edu/individual/n1064285005,10.1007/s11606-008-0508-1
http://vivo.ufl.edu/individual/n933061075,10.1037/a0016695
http://vivo.ufl.edu/individual/n6949555144,10.1089/vbz.2012.1176
http://vivo.ufl.edu/individual/n4182454763,10.1103/PhysRevD.77.056002
http://vivo.ufl.edu/individual/n4432900495,10.1007/s10479-008-0485-0
http://vivo.ufl.edu/individual/n970593377,10.1097/01.PEP.0000127569.83372.C8
http://vivo.ufl.edu/individual/n2643491505,10.1089/ast.2012.0829
http://vivo.ufl.edu/individual/n6101822703,10.1016/j.brainres.2010.01.011
http://vivo.ufl.edu/individual/n7577669963,10.1080/17470218.2014.907324
http://vivo.ufl.edu/individual/n7088806033,10.1080/10911359.2014.983258
http://vivo.ufl.edu/individual/n6771985103,10.1080/00268976.2010.514302
http://vivo.ufl.edu/individual/n7204459009,10.1016/j.humov.2011.01.001
http://vivo.ufl.edu/individual/n1620591224,10.3233/JAD-140387
http://vivo.ufl.edu/individual/n1872932545,10.1093/mnras/sts085
http://vivo.ufl.edu/individual/n4248884005,10.1099/jmm.0.059063-0
http://vivo.ufl.edu/individual/n2680249848,10.1071/WR10202
http://vivo.ufl.edu/individual/n192822605,10.1006/bbrc.2002.6498
http://vivo.ufl.edu/individual/n225360305,10.1177/1096348011425499
http://vivo.ufl.edu/individual/n3791344731,10.1061/(ASCE)HY.1943-7900.0000608
http://vivo.ufl.edu/individual/n74827591,10.1007/s00299-007-0445-1
http://vivo.ufl.edu/individual/n1827586788,10.1007/s00299-007-0445-1
http://vivo.ufl.edu/individual/n4776987671,10.1063/1.4759117
http://vivo.ufl.edu/individual/n2558371999,10.1095/biolreprod.111.097188
http://vivo.ufl.edu/individual/n8687710240,10.1016/j.tet.2008.11.023
http://vivo.ufl.edu/individual/n1500665306,10.1007/s10519-008-9240-1
http://vivo.ufl.edu/individual/n526499801,10.1007/s10519-008-9240-1
http://vivo.ufl.edu/individual/n8406858252,10.1186/1756-3305-5-29
http://vivo.ufl.edu/individual/n3799554040,10.4269/ajtmh.15-0320
http://vivo.ufl.edu/individual/n5179690626,10.4269/ajtmh.15-0320
http://vivo.ufl.edu/individual/n6296742995,10.1063/1.4748357
http://vivo.ufl.edu/individual/n9110652501,10.1111/j.1600-6143.2008.02220.x
http://vivo.ufl.edu/individual/n34741239,10.1002/jez.417
http://vivo.ufl.edu/individual/n6503996775,10.1016/j.dental.7013.08.206
http://vivo.ufl.edu/individual/n8257473397,10.1111/ablj.12003
http://vivo.ufl.edu/individual/n1345745076,10.1016/j.fishres.2010.03.005
http://vivo.ufl.edu/individual/n1997536911,10.1007/s00360-004-0468-7
http://vivo.ufl.edu/individual/n8591554514,10.1113/jphysiol.2014.284398
http://vivo.ufl.edu/individual/n1867933359,10.2527/jas2012-5242
http://vivo.ufl.edu/individual/n8839856264,10.1186/1750-1326-7-33
http://vivo.ufl.edu/individual/n1224993586,10.1016/j.joms.2004.10.007
http://vivo.ufl.edu/individual/n3442508996,10.1186/1471-2180-12-187
http://vivo.ufl.edu/individual/n4331859899,10.1186/1750-1326-7-25
http://vivo.ufl.edu/individual/n2974265971,10.1634/stemcells.2008-0299
http://vivo.ufl.edu/individual/n4436375227,10.1097/JNN.0000000000000144
http://vivo.ufl.edu/individual/n5406560652,10.1017/S1537592708080213
http://vivo.ufl.edu/individual/n3694812872,10.1021/ja800200r
http://vivo.ufl.edu/individual/n619958284,10.1016/j.protis.2014.04.003
http://vivo.ufl.edu/individual/n436289664,10.1016/j.aap.2012.10.010
http://vivo.ufl.edu/individual/n7839117012,10.1111/j.1467-9736.2008.00450.x
http://vivo.ufl.edu/individual/n8439937540,10.1016/j.pubrev.2015.11.013
http://vivo.ufl.edu/individual/n6354688781,10.1080/14747731.2012.739342
http://vivo.ufl.edu/individual/n5237692097,10.1007/s10493-011-9493-x
http://vivo.ufl.edu/individual/n1706694527,10.1080/03610730600699092
http://vivo.ufl.edu/individual/n5864723246,10.1039/c4dt02123a
http://vivo.ufl.edu/individual/n5210908320,10.1128/JVI.02503-14
http://vivo.ufl.edu/individual/n5315695651,10.1016/j.precamres.2014.10.004
http://vivo.ufl.edu/individual/n7187321383,10.1016/j.mcn.2012.07.004
http://vivo.ufl.edu/individual/n3319935078,10.1016/j.neurobiolaging.2007.12.024
http://vivo.ufl.edu/individual/n3290940269,10.3390/ma6010255
http://vivo.ufl.edu/individual/n5639882379,10.1653/024.093.0211
http://vivo.ufl.edu/individual/n7087321661,10.1210/jc.2008-0248
http://vivo.ufl.edu/individual/n535153784,10.1210/jc.2008-0248
http://vivo.ufl.edu/individual/n8238932611,10.1088/0067-0049/180/1/102
http://vivo.ufl.edu/individual/n6197552010,10.1016/j.jcrysgro.2009.11.010
http://vivo.ufl.edu/individual/n4899052905,10.1021/jp2104243
http://vivo.ufl.edu/individual/n7135241332,10.1002/2014GL059627
http://vivo.ufl.edu/individual/n9947445588,10.1051/0004-6361/201527739
http://vivo.ufl.edu/individual/n2441393217,10.1016/j.freeradbiomed.2009.04.018
http://vivo.ufl.edu/individual/n3304967603,10.1111/j.1558-5646.2010.00978-x
http://vivo.ufl.edu/individual/n2803383336,10.1002/grl.50194
http://vivo.ufl.edu/individual/n626975727,10.1016/j.trsl.2011.02.006
http://vivo.ufl.edu/individual/n8812354994,10.1557/mrs.2012.95
http://vivo.ufl.edu/individual/n6568858787,10.1111/1365-2664.12422
http://vivo.ufl.edu/individual/n3866283270,10.1063/1.4819450
http://vivo.ufl.edu/individual/n1352071844,10.1016/j.mehy.2008.01.017
http://vivo.ufl.edu/individual/n793883228,10.1016/j.mehy.2008.01.017
http://vivo.ufl.edu/individual/n6740209299,10.1080/00207450903139655
http://vivo.ufl.edu/individual/n5637752258,10.1097/COC.0b013e3181e9c0c0
http://vivo.ufl.edu/individual/n4475169051,10.1155/2014/419317
http://vivo.ufl.edu/individual/n1941904593,10.1057/ejis.2009.45
http://vivo.ufl.edu/individual/n5946847637,10.1016/j.electacta.2015.08.097
http://vivo.ufl.edu/individual/n1790552019,10.1038/gt.2010.29
http://vivo.ufl.edu/individual/n2452017643,10.1038/gt.2010.29
http://vivo.ufl.edu/individual/n773328059,10.1111/j.1468-1331.2010.03250.x
http://vivo.ufl.edu/individual/n7779263691,10.1016/j.jbiomech.2009.10.009
http://vivo.ufl.edu/individual/n1218414418,10.3945/ajcn.110.004671
http://vivo.ufl.edu/individual/n2555824469,10.1016/j.biortech.2009.09.070
http://vivo.ufl.edu/individual/n8141446116,10.1053/j.semnuclmed.2013.10.002
http://vivo.ufl.edu/individual/n4673456020,10.3389/fimmu.2015.00574
http://vivo.ufl.edu/individual/n4962446212,10.1111/j.1529-8817.2011.01049.x
http://vivo.ufl.edu/individual/n4882422942,10.1016/j.ympev.2014.12.003
http://vivo.ufl.edu/individual/n7681506581,10.3109/10826084.2012.694132
http://vivo.ufl.edu/individual/n9354051274,10.1007/s00417-009-1053-2
http://vivo.ufl.edu/individual/n9161891260,10.1016/j.nucengdes.2014.01.018
http://vivo.ufl.edu/individual/n6212194724,10.1088/2041-8205/750/1/L21
http://vivo.ufl.edu/individual/n4650533093,10.1890/08-0255.1
http://vivo.ufl.edu/individual/n866071715,10.1167/iovs.13-12758
http://vivo.ufl.edu/individual/n5934675845,10.1038/clpt.2014.183
http://vivo.ufl.edu/individual/n1155763464,10.1109/LMWC.2008.925112
http://vivo.ufl.edu/individual/n9930234883,10.1111/jrh.12003
http://vivo.ufl.edu/individual/n7687778871,10.1371/journal.pone.0053853
http://vivo.ufl.edu/individual/n9645297601,10.1016/j.jfluchem.2015.01.013
http://vivo.ufl.edu/individual/n5503010885,10.1186/1471-2105-13-250
http://vivo.ufl.edu/individual/n8097908445,10.1007/s00246-014-1071-7
http://vivo.ufl.edu/individual/n7993015341,10.1021/jp503594h
http://vivo.ufl.edu/individual/n7549286549,10.1002/mrd.21258
http://vivo.ufl.edu/individual/n4640368564,10.1016/j.gr.2011.03.005
http://vivo.ufl.edu/individual/n3408850032,10.1016/j.jevs.2009.04.192
http://vivo.ufl.edu/individual/n4127005183,10.1016/j.bbmt.2013.10.013
http://vivo.ufl.edu/individual/n5874246471,10.1089/jop.2012.0114
http://vivo.ufl.edu/individual/n3170160068,10.1007/s10898-008-9351-5
http://vivo.ufl.edu/individual/n1767577281,10.1177/1368431014555257
http://vivo.ufl.edu/individual/n6636159904,10.1614/WT-D-12-00044.1
http://vivo.ufl.edu/individual/n9267957317,10.1109/TSP.2009.2022007
http://vivo.ufl.edu/individual/n492909898,10.1002/hbm.22694
http://vivo.ufl.edu/individual/n324012606,10.1088/0004-637X/720/1/328
http://vivo.ufl.edu/individual/n1973525478,10.1007/s10589-009-9291-0
http://vivo.ufl.edu/individual/n5448813997,10.1007/s10545-008-0919-5
http://vivo.ufl.edu/individual/n7477529849,10.1016/j.jchromb.2014.08.019
http://vivo.ufl.edu/individual/n8138421836,10.1093/imammb/dqn023
http://vivo.ufl.edu/individual/n1640330181,10.1093/imammb/dqn023
http://vivo.ufl.edu/individual/n3610981943,10.1016/j.ahj.2013.04.002
http://vivo.ufl.edu/individual/n9658106961,10.1603/EN09335
http://vivo.ufl.edu/individual/n5246199675,10.1126/science.1157704
http://vivo.ufl.edu/individual/n4189002227,10.1073/pnas.1115290109
http://vivo.ufl.edu/individual/n7385818574,10.1037/a0020617
http://vivo.ufl.edu/individual/n65289537,10.1007/s10725-009-9417-5
http://vivo.ufl.edu/individual/n3930006270,10.1177/0011000009356460
http://vivo.ufl.edu/individual/n4161197558,10.1080/13547500802061822
http://vivo.ufl.edu/individual/n8399643570,10.1111/j.1541-0420.2011.01686.x
http://vivo.ufl.edu/individual/n382574762,10.1109/TGRS.2012.2192445
http://vivo.ufl.edu/individual/n2744042146,10.1007/s10898-007-9269-3
http://vivo.ufl.edu/individual/n2116851798,10.1186/1476-072X-11-16
http://vivo.ufl.edu/individual/n3403776512,10.1088/0004-637X/770/2/143
http://vivo.ufl.edu/individual/n347569522,10.1016/j.advwatres.2010.04.010
http://vivo.ufl.edu/individual/n5398431217,10.1186/1477-7827-10-12
http://vivo.ufl.edu/individual/n3227048000,10.1007/s11109-011-9161-1
http://vivo.ufl.edu/individual/n6867463459,10.1371/journal.pone.0011449
http://vivo.ufl.edu/individual/n1774200381,10.1007/s10584-015-1425-z
http://vivo.ufl.edu/individual/n7938870523,10.1177/0885412214542050
http://vivo.ufl.edu/individual/n4124369769,10.1103/PhysRevB.80.060102
http://vivo.ufl.edu/individual/n9563490982,10.1016/j.bbmt.2015.08.024
http://vivo.ufl.edu/individual/n3293450569,10.1111/j.1529-8817.2009.00709.x
http://vivo.ufl.edu/individual/n3819007424,10.1016/j.margeo.2014.04.002
http://vivo.ufl.edu/individual/n1271306262,10.1073/pnas.0912181107
http://vivo.ufl.edu/individual/n3181458002,10.1029/2009JD013066
http://vivo.ufl.edu/individual/n525539607,10.3141/2090-10
http://vivo.ufl.edu/individual/n3853951095,10.2527/jas2014-7690
http://vivo.ufl.edu/individual/n101937095,10.3168/jds.2010-3111
http://vivo.ufl.edu/individual/n1655508441,10.1109/TPAMI.2007.70829
http://vivo.ufl.edu/individual/n2207866529,10.1111/j.1469-8137.2010.03310.x
http://vivo.ufl.edu/individual/n8301494886,10.1638/2008-0091.1
http://vivo.ufl.edu/individual/n2477858840,10.1021/jp811395r
http://vivo.ufl.edu/individual/n9854961635,10.1016/j.displa.2008.02.002
http://vivo.ufl.edu/individual/n3332209361,10.1080/09205063.2015.1090181
http://vivo.ufl.edu/individual/n57810983,10.1016/j.bbmt.2005.08.032
http://vivo.ufl.edu/individual/n1532695958,10.1016/j.cveq.2005.05.001
http://vivo.ufl.edu/individual/n498034001,10.1016/j.virol.2008.04.010
http://vivo.ufl.edu/individual/n84049988,10.1016/j.virol.2008.04.010
http://vivo.ufl.edu/individual/n6776724851,10.1016/j.pain.2008.12.024
http://vivo.ufl.edu/individual/n9415174324,10.1080/19452829.2011.645532
http://vivo.ufl.edu/individual/n7153321913,10.1080/0048721X.2011.592098
http://vivo.ufl.edu/individual/n9773973114,10.1021/np200963r
http://vivo.ufl.edu/individual/n8201011991,10.1139/cjm-2015-0443
http://vivo.ufl.edu/individual/n7704557105,10.1016/j.jempfin.2008.06.002
http://vivo.ufl.edu/individual/n4420776696,10.1016/j.jcv.2015.05.025
http://vivo.ufl.edu/individual/n5345995424,10.1097/ICL.0b013e3181f05aae
http://vivo.ufl.edu/individual/n7889011333,10.1021/am3015394
http://vivo.ufl.edu/individual/n7329056434,10.1152/ajpheart.00776.2014
http://vivo.ufl.edu/individual/n4148098616,10.1310/tsrl503-177
http://vivo.ufl.edu/individual/n5194247284,10.1371/journal.pone.0128245
http://vivo.ufl.edu/individual/n9076304006,10.1080/00173130902797188
http://vivo.ufl.edu/individual/n8650970703,10.1007/s00701-009-0559-z
http://vivo.ufl.edu/individual/n1699178281,10.1016/j.jip.2009.05.008
http://vivo.ufl.edu/individual/n5398873344,10.1016/j.jip.2009.05.008
http://vivo.ufl.edu/individual/n5276056671,10.1016/j.ecoleng.2011.02.013
http://vivo.ufl.edu/individual/n6847941785,10.1007/s11116-009-9205-0
http://vivo.ufl.edu/individual/n3838171827,10.1103/PhysRevA.88.063418
http://vivo.ufl.edu/individual/n5967559621,10.1093/mnras/stu518
http://vivo.ufl.edu/individual/n8196631907,10.1128/mBio.01484-14
http://vivo.ufl.edu/individual/n9973112490,10.1161/HYPERTENSIONAHA.107.108944
http://vivo.ufl.edu/individual/n788422438,10.2217/17460913.3.2.177
http://vivo.ufl.edu/individual/n1787682523,10.2217/17460913.3.2.177
http://vivo.ufl.edu/individual/n4099001829,10.1097/MOP.0b013e3283444ccb
http://vivo.ufl.edu/individual/n4218265769,10.1016/j.strusafe.2009.09.002
http://vivo.ufl.edu/individual/n6927861123,10.1111/j.1464-410X.2009.09163.x
http://vivo.ufl.edu/individual/n1749109313,10.1093/hmg/ddt626
http://vivo.ufl.edu/individual/n5811943388,10.1016/j.jacc.2010.04.023
http://vivo.ufl.edu/individual/n1585926671,10.1016/j.jhazmat.2008.08.055
http://vivo.ufl.edu/individual/n6446083172,10.1016/j.jhazmat.2008.08.055
http://vivo.ufl.edu/individual/n1431630696,10.1038/ng.2390
http://vivo.ufl.edu/individual/n5881065387,10.1016/j.clinph.2010.12.045
http://vivo.ufl.edu/individual/n347137209,10.1094/PDIS-06-10-0406
http://vivo.ufl.edu/individual/n1427297370,"10.1081/PDT-100101348	"
http://vivo.ufl.edu/individual/n2097800572,10.1111/j.1570-7458.2009.00936.x
http://vivo.ufl.edu/individual/n854398605,10.1111/j.1476-5829.2007.00129.x
http://vivo.ufl.edu/individual/n1809938751,10.3198/jpr2012.12.0057crc
http://vivo.ufl.edu/individual/n7535754989,10.1666/08-155.1
http://vivo.ufl.edu/individual/n7047580937,10.1371/journal.pone.0040191
http://vivo.ufl.edu/individual/n7788971051,10.5664/jcsm.4212
http://vivo.ufl.edu/individual/n2974283806,10.1007/s11606-009-1044-3
http://vivo.ufl.edu/individual/n2737182165,10.1167/iovs.12-10790
http://vivo.ufl.edu/individual/n287340515,10.1007/s00246-005-0873-z
http://vivo.ufl.edu/individual/n897863151,10.1088/2040-8978/15/5/055302
http://vivo.ufl.edu/individual/n2820260950,10.1103/PhysRevD.92.112001
http://vivo.ufl.edu/individual/n4434483710,10.1161/CIRCULATIONAHA.112.000685
http://vivo.ufl.edu/individual/n2169897031,10.1016/j.jss.2011.05.067
http://vivo.ufl.edu/individual/n8107366828,10.1007/s11606-009-1164-9
http://vivo.ufl.edu/individual/n1444144035,10.1007/s11606-009-1164-9
http://vivo.ufl.edu/individual/n8675461145,10.1614/WT-07-141.1
http://vivo.ufl.edu/individual/n8759484704,10.1146/annurev.ento.53.103106.093323
http://vivo.ufl.edu/individual/n7381818633,10.1645/GE-1633.1
http://vivo.ufl.edu/individual/n2096506730,10.1093/mnras/stu830
http://vivo.ufl.edu/individual/n3577350620,10.1088/0031-9155/60/14/5601
http://vivo.ufl.edu/individual/n3831211517,10.2196/jmir.3720
http://vivo.ufl.edu/individual/n155000098,10.1002/hed.20249
http://vivo.ufl.edu/individual/n8001242899,10.1016/j.ijrobp.2007.09.015
http://vivo.ufl.edu/individual/n7915646243,10.1111/nph.12381
http://vivo.ufl.edu/individual/n5760607845,10.1037/a0021116
http://vivo.ufl.edu/individual/n5579048196,10.1063/1.4811687
http://vivo.ufl.edu/individual/n3015117824,10.1021/jp309203k
http://vivo.ufl.edu/individual/n256130457,10.1653/024.093.0220
http://vivo.ufl.edu/individual/n5052439268,10.3141/2433-02
http://vivo.ufl.edu/individual/n3553782729,10.1080/14735903.2013.840436
http://vivo.ufl.edu/individual/n4924030926,10.1016/j.aspen.2010.12.006
http://vivo.ufl.edu/individual/n9198444456,10.1016/j.aos.2015.05.002
http://vivo.ufl.edu/individual/n8934644050,10.1016/j.clnu.2008.07.001
http://vivo.ufl.edu/individual/n5930134581,10.1016/j.ecolecon.2012.05.010
http://vivo.ufl.edu/individual/n7302822929,10.1016/j.jneumeth.2010.07.042
http://vivo.ufl.edu/individual/n9295463482,10.1080/07317107.2010.500518
http://vivo.ufl.edu/individual/n8460404988,10.1016/j.jiec.2015.10.007
http://vivo.ufl.edu/individual/n3254495078,10.1016/j.jiec.2015.10.007
http://vivo.ufl.edu/individual/n7351974853,10.1126/science.1224495
http://vivo.ufl.edu/individual/n1531767657,10.1080/135762800110592
http://vivo.ufl.edu/individual/n1831725089,10.1007/s11906-010-0122-6
http://vivo.ufl.edu/individual/n2192455973,10.1016/j.tsf.2011.10.205
http://vivo.ufl.edu/individual/n2278133246,10.1080/00222931003633219
http://vivo.ufl.edu/individual/n1397831,10.1016/j.atmosenv.2014.08.027
http://vivo.ufl.edu/individual/n4805070641,10.1016/j.dental.2008.01.004
http://vivo.ufl.edu/individual/n4159689792,10.1103/PhysRevD.86.066002
http://vivo.ufl.edu/individual/n4535425216,10.1037/a0013460
http://vivo.ufl.edu/individual/n8228105294,10.1016/j.nima.2012.08.024
http://vivo.ufl.edu/individual/n4954161117,10.1111/j.1399-302X.2008.00459.x
http://vivo.ufl.edu/individual/n1169379653,10.1002/elps.201300430
http://vivo.ufl.edu/individual/n1737621828,10.1111/j.1467-9892.2012.00792.x
http://vivo.ufl.edu/individual/n2691567233,10.1016/j.hal.2010.09.001
http://vivo.ufl.edu/individual/n471554446,10.1055/s-2007-1000873
http://vivo.ufl.edu/individual/n689484948,10.1016/j.biopsych.2005.07.020
http://vivo.ufl.edu/individual/n7107876067,10.1111/j.1551-2916.2011.04441.x
http://vivo.ufl.edu/individual/n1903098951,10.1002/jsfa.3467
http://vivo.ufl.edu/individual/n7886990485,10.1177/1098612X11432239
http://vivo.ufl.edu/individual/n184235732,10.1007/s00127-013-0790-z
http://vivo.ufl.edu/individual/n2699100170,10.1016/j.livsci.2013.10.015
http://vivo.ufl.edu/individual/n6539419376,10.3168/jds.2010-4008
http://vivo.ufl.edu/individual/n7674545602,10.1007/s00158-012-0785-5
http://vivo.ufl.edu/individual/n8105586551,10.1136/jnis.2010.003988
http://vivo.ufl.edu/individual/n1111769572,10.1603/0022-2585(2008)45{[}42:SPATOS]2.0.CO;2
http://vivo.ufl.edu/individual/n2177980444,10.1080/00918369.2013.774878
http://vivo.ufl.edu/individual/n9982292257,10.1161/HYPERTENSIONAHA.110.164392
http://vivo.ufl.edu/individual/n1865881451,10.1002/ps.1872
http://vivo.ufl.edu/individual/n9032310934,10.1002/ps.1872
http://vivo.ufl.edu/individual/n5553119236,10.1016/j.pubrev.2009.10.012
http://vivo.ufl.edu/individual/n8366206397,10.1080/09583157.2013.822474
http://vivo.ufl.edu/individual/n7103622317,10.1016/j.ijms.2011.09.009
http://vivo.ufl.edu/individual/n5088036307,10.1016/j.jash.2014.04.002
http://vivo.ufl.edu/individual/n6207420720,10.1080/01973533.2011.637480
http://vivo.ufl.edu/individual/n9077385241,10.1007/s12237-009-9166-8
http://vivo.ufl.edu/individual/n9363700231,10.1002/anie.201107733
http://vivo.ufl.edu/individual/n264161343,10.1007/s12529-010-9092-y
http://vivo.ufl.edu/individual/n3768243159,10.2514/1.25396
http://vivo.ufl.edu/individual/n3795022897,10.1016/j.jadohealth.2010.08.014
http://vivo.ufl.edu/individual/n839657056,10.1016/j.physbeh.2007.04.030
http://vivo.ufl.edu/individual/n5261096125,10.1103/PhysRevD.89.112001
http://vivo.ufl.edu/individual/n8147765407,10.1177/1532673X10388137
http://vivo.ufl.edu/individual/n9694559166,10.1111/j.1469-8137.2012.04251.x
http://vivo.ufl.edu/individual/n7210180015,10.1016/j.bbrc.2015.10.168
http://vivo.ufl.edu/individual/n7103082312,10.1016/j.bbrc.2015.10.168
http://vivo.ufl.edu/individual/n5293302071,10.1111/j.1365-2400.2009.00681.x
http://vivo.ufl.edu/individual/n1607615048,10.1016/j.ejor.2011.10.027
http://vivo.ufl.edu/individual/n7089888515,10.1152/japplphysiol.00954.2007
http://vivo.ufl.edu/individual/n2209164572,10.1136/neurintsurg-2011-010128
http://vivo.ufl.edu/individual/n7301696392,10.3354/meps10370
http://vivo.ufl.edu/individual/n10351372,10.1111/cuan.12016
http://vivo.ufl.edu/individual/n4754511407,10.1094/MPMI-06-14-0184-R
http://vivo.ufl.edu/individual/n734357064,10.1021/bi049459m
http://vivo.ufl.edu/individual/n8515869337,10.1016/j.actbio.2013.10.010
http://vivo.ufl.edu/individual/n9355002519,10.1177/1060028014549349
http://vivo.ufl.edu/individual/n8441257318,10.3109/15412555.2010.541958
http://vivo.ufl.edu/individual/n6530665684,10.1007/s13580-012-0036-0
http://vivo.ufl.edu/individual/n3577042528,10.1021/ic100232s
http://vivo.ufl.edu/individual/n2420919372,10.1074/jbc.C111.318899
http://vivo.ufl.edu/individual/n2703786454,10.1053/j.jrn.2012.04.002
http://vivo.ufl.edu/individual/n5298261551,10.2135/cropsci2012.07.0408
http://vivo.ufl.edu/individual/n7644927686,10.1073/pnas.0811761106
http://vivo.ufl.edu/individual/n7948706563,10.1007/s00338-010-0694-2
http://vivo.ufl.edu/individual/n7169375635,10.1086/666502
